CodFuncionario;Genero;Faixa Etária;Tipo de Trabalho;Unidades;Centro de Custo;Data de Contratação;Situação;Tipo Pagamento;Motivo Demissão; Salário 
14184;Feminino;30;Tempo Integral;Macaé - RJ;Financeiro;24/09/2019;Ativo;Mensalista;Pedido de Demissão; R$ 4.344,15 
7704;Masculino;66;Tempo Parcial;Niterói - RJ;Jurídico;24/09/2019;Ativo;Mensalista;Pedido de Demissão; R$ 3.621,21 
15702;Feminino;69;Tempo Integral;Três Rios - RJ;Financeiro;24/09/2019;Ativo;Horista;Sem Justa Causa; R$ 2.618,25 
27126;Feminino;47;Tempo Parcial;Petrópolis - RJ;Vendas e Marketing;24/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 4.332,93 
12622;Masculino;64;Tempo Integral;Três Rios - RJ;Gerente Executivo;24/09/2019;Inativo;Mensalista;Pedido de Demissão; R$ 4.324,44 
25090;Feminino;19;Tempo Parcial;Petrópolis - RJ;TI;24/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.769,54 
21078;Masculino;62;Tempo Integral;Três Rios - RJ;Vendas e Marketing;24/09/2019;Inativo;Horista;Sem Justa Causa; R$ 3.956,52 
14648;Feminino;44;Tempo Integral;Niterói - RJ;TI;24/09/2019;Ativo;Mensalista;Pedido de Demissão; R$ 4.408,57 
16604;Feminino;68;Tempo Integral;Petrópolis - RJ;Financeiro;24/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 5.036,39 
16378;Masculino;31;Tempo Integral;Petrópolis - RJ;Jurídico;24/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 7.413,67 
3686;Masculino;38;Tempo Integral;Macaé - RJ;RH;24/09/2019;Ativo;Horista;Sem Justa Causa; R$ 4.724,89 
13334;Feminino;26;Tempo Integral;Nova Iguaçu - RJ;Gerente Executivo;24/09/2019;Inativo;Mensalista;Pedido de Demissão; R$ 9.922,95 
4314;Masculino;61;Tempo Integral;Petrópolis - RJ;Operacional;24/09/2019;Inativo;Mensalista;Sem Justa Causa; R$ 3.783,27 
11762;Feminino;20;Tempo Parcial;Petrópolis - RJ;Manutenção;24/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 5.160,33 
7778;Masculino;21;Contrato;Angra dos Reis - RJ;Financeiro;24/09/2019;Ativo;Mensalista;Pedido de Demissão; R$ 5.272,23 
27318;Feminino;49;Contrato;Arraial do Cabo - RJ;Jurídico;24/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.983,88 
21132;Masculino;31;Tempo Integral;Nova Iguaçu - RJ;TI;24/09/2019;Inativo;Mensalista;Sem Justa Causa; R$ 9.994,94 
12374;Masculino;47;Tempo Parcial;Nova Iguaçu - RJ;RH;24/09/2019;Inativo;Mensalista;Sem Justa Causa; R$ 5.516,29 
29308;Feminino;62;Tempo Integral;Arraial do Cabo - RJ;RH;24/09/2019;Ativo;Horista;Sem Justa Causa; R$ 7.657,05 
23296;Feminino;58;Tempo Integral;Petrópolis - RJ;Vendas e Marketing;24/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 5.681,25 
14458;Masculino;39;Tempo Integral;Niterói - RJ;Gerente Executivo;24/09/2019;Ativo;Mensalista;Pedido de Demissão; R$ 8.769,26 
14480;Feminino;47;Tempo Parcial;Nova Iguaçu - RJ;Jurídico;24/09/2019;Inativo;Mensalista;Pedido de Demissão; R$ 8.314,29 
16376;Masculino;21;Tempo Integral;Nova Iguaçu - RJ;RH;24/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.804,04 
4100;Masculino;55;Tempo Integral;Arraial do Cabo - RJ;Manutenção;24/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 3.164,89 
9208;Masculino;43;Tempo Integral;Petrópolis - RJ;Gerente Executivo;25/09/2019;Ativo;Horista;Sem Justa Causa; R$ 9.840,70 
21906;Feminino;31;Tempo Integral;Macaé - RJ;RH;25/09/2019;Ativo;Mensalista;Pedido de Demissão; R$ 6.440,90 
5638;Feminino;66;Tempo Integral;Niterói - RJ;TI;25/09/2019;Inativo;Mensalista;Sem Justa Causa; R$ 4.482,97 
4158;Masculino;52;Tempo Integral;Macaé - RJ;Pesquisa;25/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 3.577,15 
14988;Feminino;31;Tempo Parcial;Niterói - RJ;RH;25/09/2019;Ativo;Mensalista;Pedido de Demissão; R$ 3.721,80 
24550;Feminino;56;Tempo Integral;Nova Iguaçu - RJ;Jurídico;25/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 7.171,97 
4462;Feminino;41;Tempo Integral;Macaé - RJ;Manutenção;25/09/2019;Inativo;Mensalista;Sem Justa Causa; R$ 2.748,33 
19472;Masculino;49;Tempo Integral;Arraial do Cabo - RJ;TI;25/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 2.542,48 
7714;Masculino;69;Contrato;Petrópolis - RJ;Operacional;25/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 6.063,76 
4268;Masculino;66;Tempo Integral;Angra dos Reis - RJ;Vendas e Marketing;25/09/2019;Ativo;Horista;Sem Justa Causa; R$ 4.337,43 
26882;Masculino;31;Tempo Integral;Arraial do Cabo - RJ;Manutenção;25/09/2019;Inativo;Mensalista;Sem Justa Causa; R$ 6.915,56 
10506;Feminino;25;Tempo Integral;Macaé - RJ;Vendas e Marketing;25/09/2019;Inativo;Mensalista;Pedido de Demissão; R$ 4.527,94 
8474;Feminino;38;Tempo Integral;Resende - RJ;Manutenção;25/09/2019;Ativo;Mensalista;Pedido de Demissão; R$ 5.734,82 
4540;Feminino;69;Tempo Integral;Três Rios - RJ;Operacional;25/09/2019;Inativo;Horista;Sem Justa Causa; R$ 8.900,02 
22456;Masculino;21;Tempo Parcial;Macaé - RJ;Financeiro;25/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 5.780,66 
16634;Feminino;58;Tempo Integral;Macaé - RJ;Gerente Executivo;25/09/2019;Inativo;Mensalista;Sem Justa Causa; R$ 7.477,67 
3262;Feminino;69;Tempo Parcial;Petrópolis - RJ;Vendas e Marketing;25/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 9.785,73 
25630;Masculino;38;Tempo Integral;Macaé - RJ;Vendas e Marketing;25/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 9.612,45 
5050;Feminino;30;Tempo Integral;Nova Iguaçu - RJ;TI;25/09/2019;Inativo;Mensalista;Sem Justa Causa; R$ 3.073,95 
25934;Feminino;33;Contrato;Petrópolis - RJ;Vendas e Marketing;25/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 2.977,90 
5082;Masculino;42;Tempo Parcial;Petrópolis - RJ;TI;25/09/2019;Ativo;Horista;Sem Justa Causa; R$ 3.803,14 
4608;Feminino;51;Tempo Parcial;Nova Iguaçu - RJ;Manutenção;25/09/2019;Inativo;Mensalista;Sem Justa Causa; R$ 2.725,77 
23880;Masculino;23;Contrato;Três Rios - RJ;Vendas e Marketing;25/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 3.271,07 
24556;Feminino;31;Tempo Parcial;Petrópolis - RJ;Jurídico;25/09/2019;Inativo;Horista;Sem Justa Causa; R$ 9.879,06 
7122;Feminino;36;Tempo Integral;Petrópolis - RJ;Jurídico;25/09/2019;Inativo;Horista;Sem Justa Causa; R$ 8.843,50 
12122;Feminino;26;Tempo Integral;Três Rios - RJ;Gerente Executivo;26/09/2019;Ativo;Mensalista;Pedido de Demissão; R$ 5.289,73 
26798;Feminino;46;Tempo Integral;Angra dos Reis - RJ;Vendas e Marketing;26/09/2019;Inativo;Mensalista;Sem Justa Causa; R$ 2.961,66 
15832;Feminino;21;Tempo Integral;Macaé - RJ;Vendas e Marketing;26/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.838,53 
15458;Feminino;20;Tempo Integral;Niterói - RJ;Jurídico;26/09/2019;Inativo;Mensalista;Sem Justa Causa; R$ 7.320,56 
27364;Feminino;51;Tempo Parcial;Petrópolis - RJ;Operacional;26/09/2019;Inativo;Mensalista;Sem Justa Causa; R$ 6.041,04 
16416;Masculino;59;Tempo Integral;Nova Iguaçu - RJ;Manutenção;26/09/2019;Ativo;Horista;Sem Justa Causa; R$ 4.913,82 
1158;Feminino;66;Tempo Integral;Macaé - RJ;Pesquisa;26/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 5.262,97 
6286;Masculino;62;Contrato;Petrópolis - RJ;Financeiro;26/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 3.734,57 
23046;Feminino;22;Tempo Parcial;Angra dos Reis - RJ;Gerente Executivo;26/09/2019;Inativo;Mensalista;Sem Justa Causa; R$ 5.854,37 
12002;Masculino;19;Tempo Integral;Macaé - RJ;RH;27/09/2019;Ativo;Mensalista;Pedido de Demissão; R$ 9.804,64 
2966;Feminino;33;Tempo Integral;Angra dos Reis - RJ;TI;27/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.506,54 
10156;Masculino;62;Tempo Parcial;Três Rios - RJ;Jurídico;27/09/2019;Ativo;Horista;Sem Justa Causa; R$ 7.643,23 
442;Masculino;66;Tempo Integral;Niterói - RJ;Manutenção;29/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.924,98 
334;Feminino;60;Tempo Integral;Macaé - RJ;RH;29/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 5.371,76 
20608;Masculino;63;Tempo Integral;Três Rios - RJ;RH;29/09/2019;Ativo;Horista;Pedido de Demissão; R$ 6.152,57 
24484;Masculino;43;Tempo Integral;Nova Iguaçu - RJ;TI;30/09/2019;Inativo;Horista;Sem Justa Causa; R$ 9.386,22 
14914;Feminino;52;Contrato;Macaé - RJ;Pesquisa;30/09/2019;Inativo;Mensalista;Sem Justa Causa; R$ 3.079,66 
26612;Masculino;37;Tempo Parcial;Macaé - RJ;RH;30/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 6.738,95 
16526;Masculino;42;Tempo Integral;Niterói - RJ;Pesquisa;30/09/2019;Ativo;Horista;Sem Justa Causa; R$ 6.276,66 
3944;Feminino;36;Tempo Integral;Angra dos Reis - RJ;Financeiro;30/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 2.947,63 
7756;Feminino;41;Tempo Integral;Niterói - RJ;Gerente Executivo;30/09/2019;Inativo;Mensalista;Pedido de Demissão; R$ 7.965,35 
14790;Masculino;32;Tempo Integral;Niterói - RJ;Manutenção;30/09/2019;Inativo;Mensalista;Pedido de Demissão; R$ 4.962,26 
7762;Feminino;36;Tempo Integral;Nova Iguaçu - RJ;Financeiro;30/09/2019;Ativo;Horista;Sem Justa Causa; R$ 3.080,94 
14892;Feminino;67;Tempo Parcial;Petrópolis - RJ;Jurídico;30/09/2019;Ativo;Mensalista;Pedido de Demissão; R$ 5.402,59 
8996;Masculino;18;Tempo Integral;Macaé - RJ;Financeiro;30/09/2019;Inativo;Mensalista;Pedido de Demissão; R$ 2.716,94 
22522;Feminino;32;Tempo Integral;Três Rios - RJ;RH;30/09/2019;Ativo;Horista;Sem Justa Causa; R$ 9.657,19 
15046;Feminino;50;Tempo Integral;Três Rios - RJ;Jurídico;30/09/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.234,23 
29112;Feminino;44;Tempo Integral;Macaé - RJ;TI;01/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 2.587,37 
7470;Masculino;41;Tempo Integral;Nova Iguaçu - RJ;Jurídico;01/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 9.559,46 
10686;Masculino;64;Tempo Integral;Petrópolis - RJ;RH;01/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 8.573,25 
27838;Masculino;21;Contrato;Macaé - RJ;Pesquisa;01/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 6.835,69 
16380;Masculino;40;Tempo Integral;Arraial do Cabo - RJ;Financeiro;01/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 9.407,09 
11514;Feminino;31;Tempo Integral;Macaé - RJ;Manutenção;01/10/2019;Ativo;Horista;Pedido de Demissão; R$ 2.664,51 
13918;Masculino;49;Tempo Integral;Três Rios - RJ;TI;01/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 8.146,69 
5948;Masculino;33;Tempo Parcial;Três Rios - RJ;Financeiro;01/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 6.078,59 
7736;Masculino;52;Tempo Integral;Petrópolis - RJ;Pesquisa;01/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 9.845,79 
16372;Masculino;30;Tempo Parcial;Nova Iguaçu - RJ;Vendas e Marketing;01/10/2019;Ativo;Horista;Sem Justa Causa; R$ 5.316,84 
16474;Masculino;32;Tempo Integral;Três Rios - RJ;RH;01/10/2019;Ativo;Horista;Sem Justa Causa; R$ 7.636,90 
14390;Masculino;63;Tempo Integral;Macaé - RJ;TI;01/10/2019;Inativo;Mensalista;Pedido de Demissão; R$ 7.007,85 
17774;Masculino;19;Tempo Integral;Arraial do Cabo - RJ;Vendas e Marketing;01/10/2019;Ativo;Horista;Sem Justa Causa; R$ 3.406,17 
5330;Masculino;61;Tempo Integral;Macaé - RJ;Gerente Executivo;01/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 9.452,73 
15568;Masculino;24;Tempo Integral;Macaé - RJ;Jurídico;01/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.133,81 
25180;Feminino;20;Tempo Integral;Nova Iguaçu - RJ;Jurídico;01/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 9.215,13 
15580;Masculino;35;Tempo Integral;Nova Iguaçu - RJ;Operacional;01/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 6.179,88 
7222;Masculino;43;Tempo Integral;Nova Iguaçu - RJ;Jurídico;01/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 7.720,98 
28010;Feminino;18;Contrato;Petrópolis - RJ;TI;01/10/2019;Ativo;Horista;Sem Justa Causa; R$ 6.969,44 
20976;Masculino;53;Tempo Integral;Arraial do Cabo - RJ;Manutenção;02/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 2.664,64 
18064;Feminino;61;Tempo Integral;Três Rios - RJ;Gerente Executivo;02/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 5.548,50 
25790;Masculino;42;Contrato;Resende - RJ;Jurídico;02/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 4.284,46 
22042;Feminino;62;Tempo Parcial;Três Rios - RJ;Manutenção;02/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.911,68 
16008;Masculino;51;Tempo Integral;Macaé - RJ;Gerente Executivo;02/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 4.617,42 
11778;Masculino;30;Tempo Integral;Macaé - RJ;Vendas e Marketing;02/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 7.558,28 
7334;Masculino;67;Tempo Integral;Nova Iguaçu - RJ;Operacional;02/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 7.645,08 
14462;Masculino;55;Tempo Parcial;Macaé - RJ;Manutenção;02/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 8.942,85 
15590;Masculino;66;Tempo Integral;Macaé - RJ;Operacional;02/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.096,65 
15696;Feminino;19;Tempo Parcial;Macaé - RJ;Gerente Executivo;02/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 3.649,60 
1446;Masculino;35;Tempo Parcial;Macaé - RJ;Gerente Executivo;02/10/2019;Ativo;Horista;Sem Justa Causa; R$ 8.961,89 
15540;Masculino;36;Tempo Integral;Arraial do Cabo - RJ;RH;02/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 2.685,11 
27832;Masculino;66;Tempo Integral;Niterói - RJ;Operacional;02/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 4.753,23 
20162;Masculino;31;Tempo Integral;Angra dos Reis - RJ;Financeiro;02/10/2019;Ativo;Horista;Sem Justa Causa; R$ 4.987,98 
16288;Masculino;32;Contrato;Petrópolis - RJ;Operacional;02/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 7.127,30 
21414;Masculino;20;Tempo Integral;Três Rios - RJ;TI;02/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 7.877,33 
3656;Masculino;30;Tempo Parcial;Arraial do Cabo - RJ;RH;03/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 7.014,48 
9414;Masculino;60;Tempo Parcial;Arraial do Cabo - RJ;Gerente Executivo;03/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 6.160,14 
13240;Feminino;37;Contrato;Petrópolis - RJ;RH;03/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 5.252,95 
15542;Masculino;33;Tempo Integral;Angra dos Reis - RJ;TI;03/10/2019;Ativo;Horista;Sem Justa Causa; R$ 7.208,51 
14036;Masculino;19;Tempo Integral;Três Rios - RJ;Pesquisa;03/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 2.981,23 
9260;Feminino;50;Tempo Parcial;Niterói - RJ;Manutenção;03/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 9.329,21 
6688;Masculino;68;Tempo Integral;Arraial do Cabo - RJ;Gerente Executivo;03/10/2019;Ativo;Horista;Sem Justa Causa; R$ 3.179,87 
7068;Masculino;67;Tempo Integral;Macaé - RJ;Vendas e Marketing;03/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 9.221,99 
14436;Masculino;45;Tempo Integral;Angra dos Reis - RJ;Manutenção;03/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 2.989,18 
24680;Masculino;29;Tempo Parcial;Arraial do Cabo - RJ;TI;03/10/2019;Inativo;Horista;Sem Justa Causa; R$ 5.793,06 
3984;Masculino;66;Tempo Integral;Petrópolis - RJ;Manutenção;03/10/2019;Inativo;Horista;Sem Justa Causa; R$ 6.948,92 
28482;Feminino;43;Contrato;Macaé - RJ;Gerente Executivo;03/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 7.467,43 
7816;Feminino;54;Tempo Parcial;Três Rios - RJ;RH;04/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 4.546,94 
14088;Feminino;53;Tempo Integral;Três Rios - RJ;Manutenção;04/10/2019;Ativo;Horista;Pedido de Demissão; R$ 5.521,69 
2784;Feminino;31;Tempo Parcial;Resende - RJ;Jurídico;04/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.504,47 
29962;Feminino;29;Tempo Parcial;Petrópolis - RJ;Vendas e Marketing;04/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 5.790,22 
16440;Feminino;48;Contrato;Arraial do Cabo - RJ;Pesquisa;04/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 3.901,50 
1516;Masculino;20;Tempo Integral;Angra dos Reis - RJ;Gerente Executivo;05/10/2019;Ativo;Horista;Sem Justa Causa; R$ 6.641,84 
5612;Masculino;25;Tempo Integral;Petrópolis - RJ;Jurídico;07/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 7.834,41 
3704;Masculino;28;Tempo Integral;Petrópolis - RJ;RH;07/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 4.322,89 
28148;Masculino;36;Tempo Parcial;Três Rios - RJ;Jurídico;07/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.305,48 
16014;Masculino;67;Tempo Integral;Petrópolis - RJ;TI;07/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 8.682,57 
6354;Masculino;49;Tempo Parcial;Angra dos Reis - RJ;Pesquisa;07/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 3.511,21 
16542;Masculino;58;Tempo Parcial;Três Rios - RJ;Operacional;07/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 2.592,52 
14550;Masculino;57;Contrato;Petrópolis - RJ;TI;07/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 9.079,01 
9366;Masculino;28;Tempo Integral;Petrópolis - RJ;RH;07/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 6.768,09 
19592;Feminino;33;Tempo Integral;Macaé - RJ;Operacional;07/10/2019;Inativo;Horista;Pedido de Demissão; R$ 7.337,25 
31056;Masculino;60;Contrato;Macaé - RJ;Operacional;07/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 3.326,31 
9466;Masculino;55;Tempo Parcial;Angra dos Reis - RJ;RH;08/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 8.384,73 
32762;Feminino;26;Tempo Parcial;Macaé - RJ;Pesquisa;08/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 3.567,26 
16170;Feminino;50;Tempo Parcial;Macaé - RJ;Vendas e Marketing;08/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 9.196,30 
31390;Masculino;33;Tempo Parcial;Petrópolis - RJ;Jurídico;08/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 6.747,29 
9050;Feminino;39;Tempo Integral;Nova Iguaçu - RJ;Gerente Executivo;08/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 8.093,44 
16490;Masculino;35;Tempo Parcial;Arraial do Cabo - RJ;Pesquisa;08/10/2019;Inativo;Horista;Sem Justa Causa; R$ 3.177,34 
13624;Feminino;34;Tempo Parcial;Macaé - RJ;Gerente Executivo;08/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 6.767,41 
21062;Masculino;64;Tempo Integral;Niterói - RJ;Operacional;08/10/2019;Inativo;Mensalista;Pedido de Demissão; R$ 4.231,38 
26582;Masculino;48;Tempo Integral;Três Rios - RJ;RH;08/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 5.832,40 
94;Masculino;55;Tempo Integral;Macaé - RJ;TI;08/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 5.431,44 
9360;Feminino;27;Tempo Integral;Macaé - RJ;Gerente Executivo;08/10/2019;Inativo;Horista;Sem Justa Causa; R$ 2.824,86 
32606;Feminino;66;Tempo Integral;Macaé - RJ;Jurídico;08/10/2019;Ativo;Horista;Sem Justa Causa; R$ 9.488,47 
29166;Feminino;27;Tempo Integral;Nova Iguaçu - RJ;Operacional;08/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 7.325,25 
12394;Masculino;36;Tempo Integral;Macaé - RJ;Jurídico;08/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 5.252,14 
12858;Masculino;29;Tempo Integral;Macaé - RJ;Manutenção;08/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 2.886,82 
1392;Feminino;32;Tempo Parcial;Petrópolis - RJ;Operacional;08/10/2019;Inativo;Horista;Sem Justa Causa; R$ 3.008,44 
15544;Masculino;62;Tempo Integral;Nova Iguaçu - RJ;Vendas e Marketing;08/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 4.930,81 
7802;Feminino;38;Tempo Parcial;Macaé - RJ;Pesquisa;08/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 3.897,33 
7742;Feminino;63;Contrato;Macaé - RJ;Jurídico;08/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 4.106,41 
32292;Masculino;51;Tempo Parcial;Três Rios - RJ;RH;08/10/2019;Ativo;Horista;Sem Justa Causa; R$ 2.769,89 
12114;Feminino;25;Contrato;Macaé - RJ;Vendas e Marketing;08/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 8.259,97 
20068;Masculino;41;Tempo Integral;Três Rios - RJ;Operacional;08/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.955,61 
136;Feminino;68;Tempo Integral;Macaé - RJ;Manutenção;09/10/2019;Ativo;Horista;Sem Justa Causa; R$ 4.760,79 
13722;Feminino;52;Tempo Parcial;Macaé - RJ;Manutenção;09/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 9.690,20 
14222;Masculino;28;Tempo Integral;Macaé - RJ;Vendas e Marketing;09/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 8.263,38 
12214;Feminino;28;Tempo Integral;Macaé - RJ;Gerente Executivo;09/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 6.405,50 
16154;Feminino;41;Tempo Parcial;Macaé - RJ;Manutenção;09/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.962,86 
5420;Feminino;28;Tempo Integral;Macaé - RJ;Financeiro;09/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.929,56 
12270;Feminino;58;Tempo Integral;Resende - RJ;Financeiro;09/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 5.701,12 
10852;Feminino;43;Tempo Parcial;Niterói - RJ;Gerente Executivo;09/10/2019;Inativo;Horista;Sem Justa Causa; R$ 6.919,06 
31546;Masculino;22;Contrato;Petrópolis - RJ;Vendas e Marketing;09/10/2019;Ativo;Horista;Sem Justa Causa; R$ 2.579,03 
12000;Masculino;69;Tempo Integral;Petrópolis - RJ;Manutenção;09/10/2019;Inativo;Horista;Pedido de Demissão; R$ 3.556,15 
7332;Masculino;46;Tempo Parcial;Niterói - RJ;Financeiro;09/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.921,27 
2802;Masculino;37;Tempo Parcial;Macaé - RJ;Jurídico;09/10/2019;Ativo;Horista;Sem Justa Causa; R$ 8.543,47 
22572;Masculino;41;Tempo Integral;Três Rios - RJ;Gerente Executivo;09/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 8.846,58 
10938;Feminino;56;Tempo Integral;Nova Iguaçu - RJ;Manutenção;09/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 9.736,99 
14694;Feminino;57;Contrato;Macaé - RJ;Vendas e Marketing;10/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 9.887,21 
31692;Feminino;50;Tempo Integral;Macaé - RJ;Operacional;10/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 7.299,69 
12760;Feminino;26;Tempo Integral;Macaé - RJ;Financeiro;10/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 3.307,89 
11230;Masculino;57;Tempo Integral;Niterói - RJ;Vendas e Marketing;10/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 5.280,32 
10252;Feminino;52;Tempo Parcial;Macaé - RJ;RH;10/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 2.826,58 
12742;Masculino;41;Tempo Integral;Angra dos Reis - RJ;Financeiro;10/10/2019;Inativo;Mensalista;Pedido de Demissão; R$ 6.614,16 
3288;Feminino;37;Tempo Integral;Macaé - RJ;Financeiro;10/10/2019;Inativo;Horista;Sem Justa Causa; R$ 8.531,15 
15064;Feminino;54;Tempo Integral;Nova Iguaçu - RJ;Pesquisa;10/10/2019;Ativo;Mensalista;Pedido de Demissão; R$ 5.909,32 
14930;Feminino;60;Tempo Integral;Três Rios - RJ;Financeiro;10/10/2019;Inativo;Mensalista;Pedido de Demissão; R$ 2.929,48 
6982;Feminino;66;Tempo Integral;Macaé - RJ;RH;10/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 7.362,15 
8032;Masculino;54;Tempo Integral;Niterói - RJ;Jurídico;10/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 6.376,28 
10168;Feminino;36;Tempo Integral;Nova Iguaçu - RJ;Manutenção;10/10/2019;Ativo;Mensalista;Sem Justa Causa; R$ 5.628,20 
2884;Masculino;20;Tempo Integral;Petrópolis - RJ;Financeiro;10/10/2019;Inativo;Mensalista;Sem Justa Causa; R$ 6.016,58 
